,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
15475,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7230,61, ,A1,180-19 80TH   DRIVE, ,11432,1,0,1,6150,2192,1930,1,A1, -  ,2017-04-24 00:00:00
15476,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7230,61, ,A1,180-19 80TH   DRIVE, ,11432,1,0,1,6150,2192,1930,1,A1, -  ,2017-04-24 00:00:00
15477,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7231,87, ,A2,80-75 SURREY PLACE, ,11432,1,0,1,4542,2229,1975,1,A2, -  ,2017-04-07 00:00:00
15478,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7233,18, ,A1,81-45 UTOPIA PARKWAY, ,11432,1,0,1,5240,2092,1935,1,A1,10,2016-09-29 00:00:00
15479,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7233,93, ,A1,176-55 KILDARE ROAD, ,11432,1,0,1,9074,2022,1935,1,A1, -  ,2017-05-25 00:00:00
15480,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7233,105, ,A1,176-33 KILDARE ROAD, ,11432,1,0,1,3788,1472,1935,1,A1,1055000,2017-06-21 00:00:00
15481,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7234,43, ,A1,80-86 DUMFRIES PLACE, ,11432,1,0,1,6240,1536,1930,1,A1,1374000,2017-06-12 00:00:00
15482,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7235,24, ,A1,80-64 SURREY PLACE, ,11432,1,0,1,8317,3775,1940,1,A1, -  ,2016-09-02 00:00:00
15483,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7236,4, ,A1,82-27 UTOPIA PARKWAY, ,11432,1,0,1,8640,2788,1935,1,A1,1075000,2016-12-28 00:00:00
15484,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7236,18, ,A1,82-03 UTOPIA PARKWAY, ,11432,1,0,1,4000,1404,1935,1,A1,800000,2016-12-16 00:00:00
15485,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7236,29, ,A1,176-08 KILDARE ROAD, ,11432,1,0,1,7599,1404,1935,1,A1, -  ,2017-05-23 00:00:00
15486,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7236,35, ,A1,176-20 KILDARE ROAD, ,11432,1,0,1,6520,1350,1935,1,A1,1450000,2017-08-22 00:00:00
15487,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7236,97, ,A2,177-31 EDGERTON ROAD, ,11432,1,0,1,5207,1640,1935,1,A2,588548,2017-08-18 00:00:00
15488,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7236,97, ,A2,177-31 EDGERTON ROAD, ,11432,1,0,1,5207,1640,1935,1,A2,1301798,2017-04-28 00:00:00
15489,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7237,11, ,A2,82-30 DONCASTER PLACE, ,11432,1,0,1,6536,2910,1960,1,A2, -  ,2016-11-08 00:00:00
15490,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7240,13, ,A2,178-12 KILDARE ROAD, ,11432,1,0,1,6000,1823,1950,1,A2,1435000,2016-11-15 00:00:00
15491,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7240,19, ,A2,178-26 KILDARE ROAD, ,11432,1,0,1,6000,1945,1950,1,A2,1025000,2016-09-26 00:00:00
15492,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7240,23, ,A2,178-36 KILDARE ROAD, ,11432,1,0,1,7200,1618,1945,1,A2,1465000,2016-11-18 00:00:00
15493,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7240,27, ,A1,178-46 KILDARE ROAD, ,11432,1,0,1,4800,1500,1950,1,A1,900000,2016-09-28 00:00:00
15494,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7240,27, ,A1,178-46 KILDARE ROAD, ,11432,1,0,1,4800,1500,1950,1,A1, -  ,2016-09-28 00:00:00
15495,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7240,38, ,A1,179-22 KILDARE ROAD, ,11432,1,0,1,6000,2326,1935,1,A1, -  ,2017-05-25 00:00:00
15496,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7240,70, ,A1,181-21 TUDOR ROAD, ,11432,1,0,1,6300,2528,1935,1,A1,1525000,2017-03-23 00:00:00
15497,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7241,38, ,A2,181-50 TUDOR ROAD, ,11432,1,0,1,7550,3307,1955,1,A2, -  ,2017-05-25 00:00:00
15498,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7242,37, ,A3,81-20 KENT STREET, ,11432,1,0,1,9394,5000,2009,1,A3, -  ,2017-05-11 00:00:00
15499,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7243,7, ,A1,182-02 ABERDEEN ROAD, ,11432,1,0,1,14145,2720,1945,1,A1,1850000,2017-06-26 00:00:00
15500,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7243,12, ,A2,18224 ABERDEEN ROAD, ,11432,1,0,1,8106,1405,1955,1,A2,1700000,2017-05-26 00:00:00
15501,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7243,49, ,A1,82-25 SURREY PLACE, ,11432,1,0,1,7293,2248,1950,1,A1, -  ,2017-04-23 00:00:00
15502,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7243,49, ,A1,82-25 SURREY PLACE, ,11432,1,0,1,7293,2248,1950,1,A1, -  ,2016-09-20 00:00:00
15503,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7246,17, ,A1,182-60 RADNOR ROAD, ,11432,1,0,1,8856,3516,1940,1,A1,1550000,2017-06-14 00:00:00
15504,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7248,68, ,A1,182-25 80TH   ROAD, ,11432,1,0,1,5074,1404,1940,1,A1,357500,2017-07-08 00:00:00
15505,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7249,27, ,A2,182-42 80TH   ROAD, ,11432,1,0,1,5296,1471,1935,1,A2,650000,2017-03-31 00:00:00
15506,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7250,25, ,A1,182-28 80TH DRIVE, ,11432,1,0,1,6400,1524,1940,1,A1,1300000,2017-06-27 00:00:00
15507,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7250,33, ,A1,182-46 80TH   DRIVE, ,11432,1,0,1,7000,1847,1940,1,A1, -  ,2017-01-27 00:00:00
15508,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7250,68, ,A1,184-29 TUDOR ROAD, ,11432,1,0,1,5640,1608,1940,1,A1,1400000,2016-12-27 00:00:00
15509,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7252,30, ,A2,184-42 ABERDEEN ROAD, ,11432,1,0,1,6762,1500,1955,1,A2, -  ,2017-05-25 00:00:00
15510,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7253,5, ,A1,83-11 KENT STREET, ,11432,1,0,1,6262,1768,1935,1,A1, -  ,2017-02-03 00:00:00
15511,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7253,11, ,A1,184-08 MIDLAND PARKWAY, ,11432,1,0,1,5100,1984,1930,1,A1,1465000,2017-01-05 00:00:00
15512,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7254,15, ,A1,84-11 KENT STREET, ,11432,1,0,1,4973,2413,1940,1,A1,1330912,2017-08-04 00:00:00
15513,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7254,22, ,A1,184-16 RADNOR ROAD, ,11432,1,0,1,5160,2413,1940,1,A1,1045500,2016-10-17 00:00:00
15514,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7254,24, ,A1,184-22 RADNOR ROAD, ,11432,1,0,1,5310,2413,1940,1,A1, -  ,2016-09-14 00:00:00
15515,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7255,107, ,A3,184-26 AVON ROAD, ,11432,1,0,1,4788,3146,1940,1,A3,1150000,2016-12-07 00:00:00
15516,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7257,29, ,A3,185-52 80TH   ROAD, ,11432,1,0,1,4200,2115,1940,1,A3,1500000,2017-07-13 00:00:00
15517,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7257,37, ,A1,80-40 188 STREET, ,11423,1,0,1,3960,1592,1940,1,A1, -  ,2016-12-23 00:00:00
15518,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7258,6, ,A1,185-12 80TH   DRIVE, ,11432,1,0,1,6038,2092,1940,1,A1, -  ,2017-04-03 00:00:00
15519,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7259,26, ,A1,80-74 188TH   STREET, ,11423,1,0,1,9233,2138,1940,1,A1,1325000,2016-09-07 00:00:00
15520,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7260,1, ,A1,81-17 HADDON STREET, ,11432,1,0,1,11161,3088,1940,1,A1, -  ,2017-08-14 00:00:00
15521,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7260,18, ,A1,186-30 TROON ROAD, ,11432,1,0,1,10000,3610,1940,1,A1, -  ,2016-12-01 00:00:00
15522,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7262,22, ,A1,186-28 ABERDEEN ROAD, ,11432,1,0,1,7504,3240,1950,1,A1,1400000,2016-12-19 00:00:00
15523,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7262,33, ,A2,82-04 188 STREET, ,11423,1,0,1,7508,2245,1950,1,A2,1175000,2017-05-26 00:00:00
15524,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7263,27, ,A1,186-38 MIDLAND PARKWAY, ,11432,1,0,1,7867,2509,1925,1,A1,10,2016-11-28 00:00:00
15525,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7264,49, ,A1,18629 AVON ROAD, ,11432,1,0,1,4300,1700,1930,1,A1,850000,2016-12-20 00:00:00
15526,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7265,44, ,A1,186-41 GRAND CENTRAL PARKWA, ,11432,1,0,1,4440,1488,1940,1,A1,810000,2016-12-16 00:00:00
15527,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,7265,47, ,A1,186-33 GRAND CENTRAL PARKWA, ,11432,1,0,1,4480,1600,1940,1,A1,780000,2017-06-26 00:00:00
15528,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9881,13, ,A1,85-11 HOMELAWN STREET, ,11432,1,0,1,8964,1552,1920,1,A1, -  ,2017-07-11 00:00:00
15529,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9887,12, ,A1,85-11 KINGSTON PLACE, ,11432,1,0,1,5731,1740,1925,1,A1, -  ,2017-07-20 00:00:00
15530,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9887,14, ,A1,85-07 KINGSTON PLACE, ,11432,1,0,1,4000,1443,1925,1,A1, -  ,2017-08-23 00:00:00
15531,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9888,24, ,A2,84-30 KENDRICK PLACE, ,11432,1,0,1,6900,1845,1930,1,A2, -  ,2017-03-13 00:00:00
15532,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9889,70, ,A1,84-23 KENDRICK PLACE, ,11432,1,0,1,7150,1296,1930,1,A1,850000,2016-12-20 00:00:00
15533,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9890,25, ,A1,176-12 CROYDON ROAD, ,11432,1,0,1,6800,2852,1930,1,A1, -  ,2017-05-19 00:00:00
15534,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9890,61, ,A1,85-19 KENDRICK PLACE, ,11432,1,0,1,6423,2162,1930,1,A1,650000,2017-05-09 00:00:00
15535,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9891,42, ,A1,176-21 HENLEY ROAD, ,11432,1,0,1,5000,1488,1940,1,A1,860000,2017-08-04 00:00:00
15536,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9893,66, ,A1,83-12 EDGERTON BOULEVARD, ,11432,1,0,1,5800,2102,1940,1,A1, -  ,2017-08-02 00:00:00
15537,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9939,6, ,A1,85-35 EDGERTON BOULEVARD, ,11432,1,0,1,7920,2376,1930,1,A1, -  ,2016-12-27 00:00:00
15538,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9940,84, ,A1,8519 WAREHAM PLACE, ,11432,1,0,1,4760,2132,1940,1,A1, -  ,2017-06-01 00:00:00
15539,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9940,86, ,A1,85-15 WAREHAM PLACE, ,11432,1,0,1,4800,2131,1940,1,A1,2140000,2017-03-23 00:00:00
15540,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9940,86, ,A1,85-15 WAREHAM PLACE, ,11432,1,0,1,4800,2131,1940,1,A1,1390500,2016-12-16 00:00:00
15541,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9942,87, ,A1,84-28 MIDLAND PARKWAY, ,11432,1,0,1,5750,2916,1940,1,A1,1050000,2017-04-26 00:00:00
15542,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9945,32, ,A2,86-14 AVON STREET, ,11432,1,0,1,8515,2595,1945,1,A2, -  ,2016-11-18 00:00:00
15543,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9945,75, ,A1,86-57 MIDLAND PARKWAY, ,11432,1,0,1,11970,2570,1925,1,A1, -  ,2017-02-07 00:00:00
15544,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9945,75, ,A1,86-57 MIDLAND PARKWAY, ,11432,1,0,1,11970,2570,1925,1,A1,1800000,2016-10-07 00:00:00
15545,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9945,81, ,A3,86-47 MIDLAND PARKWAY, ,11432,1,0,1,10800,3468,1935,1,A3,1150000,2017-04-27 00:00:00
15546,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9949,25, ,A1,181-05 HENLEY ROAD, ,11432,1,0,1,7520,3360,1940,1,A1, -  ,2017-07-31 00:00:00
15547,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9949,69, ,A1,180-44 GRAND CENTRAL PKWY, ,11432,1,0,1,6200,1024,1975,1,A1, -  ,2017-08-15 00:00:00
15548,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9951,37, ,A1,182-30 DALNY ROAD, ,11432,1,0,1,8240,2241,1940,1,A1, -  ,2017-03-06 00:00:00
15549,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9951,95, ,A1,182-09 WEXFORD TERRACE, ,11432,1,0,1,5040,1412,1925,1,A1,10,2017-08-15 00:00:00
15550,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9952,49, ,A2,86-18 SOMERSET STREET, ,11432,1,0,1,5640,1223,1930,1,A2,728000,2017-05-02 00:00:00
15551,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9952,49, ,A2,86-18 SOMERSET STREET, ,11432,1,0,1,5640,1223,1930,1,A2, -  ,2016-11-28 00:00:00
15552,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9952,51, ,A1,86-22 SOMERSET STREET, ,11432,1,0,1,5080,2020,1930,1,A1, -  ,2017-05-09 00:00:00
15553,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9952,53, ,A1,86-26 SOMERSET STREET, ,11432,1,0,1,4960,2252,1940,1,A1,845000,2017-04-13 00:00:00
15554,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9953,18, ,A1,182-40 GRAND CENTRAL PARKWA, ,11432,1,0,1,5820,3680,1960,1,A1,1287500,2016-11-07 00:00:00
15555,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9953,30, ,A1,182-26 HOVENDON ROAD, ,11432,1,0,1,9130,2904,1950,1,A1,1430000,2017-06-28 00:00:00
15556,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9953,48, ,A1,182-15 HENLEY ROAD, ,11432,1,0,1,8828,2176,1935,1,A1,1135000,2017-08-22 00:00:00
15557,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9954,12, ,A1,87-11 DALNY ROAD, ,11432,1,0,1,4800,1853,1925,1,A1, -  ,2017-01-16 00:00:00
15558,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9955,50, ,A1,85-40 ETON STREET, ,11432,1,0,1,4080,1360,1950,1,A1,699000,2017-07-19 00:00:00
15559,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9957,13, ,A1,85-27 ETON STREET, ,11432,1,0,1,4240,1432,1940,1,A1,770000,2017-07-26 00:00:00
15560,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9957,27, ,A2,85-02 CHELSEA STREET, ,11432,1,0,1,6000,1491,1940,1,A2,600000,2017-02-22 00:00:00
15561,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9957,27, ,A2,85-02 CHELSEA STREET, ,11432,1,0,1,6000,1491,1940,1,A2,575000,2016-11-30 00:00:00
15562,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9957,43, ,A2,185-36 CHELSEA STREET, ,11432,1,0,1,8000,2150,1950,1,A2,304000,2016-09-28 00:00:00
15563,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9957,43, ,A2,185-36 CHELSEA STREET, ,11432,1,0,1,8000,2150,1950,1,A2, -  ,2016-09-27 00:00:00
15564,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9961,43, ,A1,187-28 87TH   ROAD, ,11432,1,0,1,2500,1496,1930,1,A1,10,2017-01-23 00:00:00
15565,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9962,36, ,A2,86-09 CHELSEA STREET, ,11432,1,0,1,5120,1786,1945,1,A2,865000,2016-12-29 00:00:00
15566,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9962,68, ,A1,186-52 HENLEY ROAD, ,11432,1,0,1,12120,1736,1950,1,A1,1100000,2016-10-24 00:00:00
15567,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9963,55, ,A1,87-15 BARRINGTON STREET, ,11432,1,0,1,7656,2048,1930,1,A1,10,2016-12-13 00:00:00
15568,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9963,55, ,A1,87-15 BARRINGTON STREET, ,11432,1,0,1,7656,2048,1930,1,A1,1150000,2016-12-12 00:00:00
15569,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9965,13, ,A1,87-11 CHEVY CHASE STREET, ,11432,1,0,1,4000,1813,1940,1,A1,815000,2017-03-30 00:00:00
15570,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9965,15, ,A1,87-03 CHEVY CHASE STREET, ,11432,1,0,1,8900,1520,1940,1,A1, -  ,2016-11-23 00:00:00
15571,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9965,19, ,A1,187-16 CAMBRIDGE ROAD, ,11432,1,0,1,6600,1900,1950,1,A1, -  ,2017-05-17 00:00:00
15572,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9965,19, ,A1,187-16 CAMBRIDGE ROAD, ,11432,1,0,1,6600,1900,1950,1,A1,915000,2016-09-01 00:00:00
15573,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9966,42, ,A1,186-27 CAMBRIDGE ROAD, ,11432,1,0,1,5400,1728,1935,1,A1,750000,2017-05-10 00:00:00
15574,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9967,24, ,A1,184-48 GRAND CENTRAL PARKWA, ,11432,1,0,1,4000,1536,1940,1,A1,775000,2016-12-15 00:00:00
15575,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9967,60, ,A3,184-15 HOVENDEN ROAD, ,11432,1,0,1,14500,5980,1945,1,A3,3475000,2017-08-21 00:00:00
15576,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9967,60, ,A3,184-15 HOVENDEN ROAD, ,11432,1,0,1,14500,5980,1945,1,A3, -  ,2017-08-21 00:00:00
15577,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9968,26, ,A2,85-38 WICKLOW PLACE, ,11432,1,0,1,6400,2313,1945,1,A2,950000,2016-11-10 00:00:00
15578,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9968,53, ,A1,86-42 188TH   STREET, ,11423,1,0,1,4000,1896,1940,1,A1,825000,2017-07-20 00:00:00
15579,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9968,79, ,A2,8555 CHEVY CHASE STREET, ,11432,1,0,1,5680,1463,1945,1,A2,845000,2017-08-21 00:00:00
15580,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9968,91, ,A2,85-31 CHEVY CHASE STREET, ,11432,1,0,1,4400,1506,1945,1,A2,839000,2017-02-28 00:00:00
15581,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9968,104, ,A2,85-07 CHEVY CHASE STREET, ,11432,1,0,1,5356,1683,1945,1,A2,831000,2017-08-09 00:00:00
15582,4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,1,9969,24, ,A2,85-76 188TH   STREET, ,11423,1,0,1,2730,1728,1955,1,A2, -  ,2016-12-15 00:00:00
15583,4,JAMAICA ESTATES,02 TWO FAMILY DWELLINGS                    ,1,7235,40, ,B2,179-25 KILDARE ROAD, ,11432,2,0,2,4400,1807,1940,1,B2, -  ,2017-05-22 00:00:00
15584,4,JAMAICA ESTATES,02 TWO FAMILY DWELLINGS                    ,1,9889,63, ,B3,84-35 KENDRICK PLACE, ,11432,2,0,2,7900,1604,1930,1,B3,995000,2017-03-10 00:00:00
15585,4,JAMAICA ESTATES,02 TWO FAMILY DWELLINGS                    ,1,9944,6, ,B3,180-28 WEXFORD TERRACE, ,11432,2,0,2,7080,1000,1925,1,B3,700000,2016-09-08 00:00:00
15586,4,JAMAICA ESTATES,02 TWO FAMILY DWELLINGS                    ,1,9964,32, ,B3,87-18 188TH STREET, ,11423,2,0,2,6000,1742,1940,1,B3, -  ,2017-01-13 00:00:00
15587,4,JAMAICA ESTATES,03 THREE FAMILY DWELLINGS                  ,1,9880,29, ,C0,170-33 HIGHLAND AVENUE, ,11432,3,0,3,2500,3148,1970,1,C0, -  ,2016-12-06 00:00:00
15588,4,JAMAICA ESTATES,03 THREE FAMILY DWELLINGS                  ,1,9882,29, ,C0,172-04 HENLEY ROAD, ,11432,3,0,3,2667,3024,2005,1,C0,1430000,2017-08-19 00:00:00
15589,4,JAMAICA ESTATES,03 THREE FAMILY DWELLINGS                  ,1,9882,30, ,C0,172-06 HENLEY ROAD, ,11432,3,0,3,2167,3024,2005,1,C0,1400000,2017-07-06 00:00:00
15590,4,JAMAICA ESTATES,03 THREE FAMILY DWELLINGS                  ,1,9938,59, ,C0,86-68 MIDLAND PARKWAY, ,11432,3,0,3,2000,3381,2004,1,C0,25000,2017-01-06 00:00:00
15591,4,JAMAICA ESTATES,04 TAX CLASS 1 CONDOS                      ,1A,9882,1040, ,R3,172-31 HIGHLAND AVENUE,2C,11432,1,0,1, -  , -  ,1989,1,R3,415000,2017-07-05 00:00:00
15592,4,JAMAICA ESTATES,04 TAX CLASS 1 CONDOS                      ,1A,9882,1041, ,R3,172-31 HIGHLAND AVENUE,2D,11432,1,0,1, -  , -  ,1989,1,R3,420000,2016-11-22 00:00:00
15593,4,JAMAICA ESTATES,04 TAX CLASS 1 CONDOS                      ,1A,9882,1055, ,R3,172-39 HIGHLAND AVENUE,4B,11432,1,0,1, -  , -  ,1989,1,R3,410000,2017-02-02 00:00:00
15594,4,JAMAICA ESTATES,04 TAX CLASS 1 CONDOS                      ,1A,9884,1008, ,R3,172-71 HIGHLAND AVENUE,2C,11432,1,0,1, -  , -  ,0,1,R3, -  ,2016-12-07 00:00:00
15595,4,JAMAICA ESTATES,04 TAX CLASS 1 CONDOS                      ,1A,9884,1009, ,R3,172-71 HIGHLAND AVENUE,3C,11432,1,0,1, -  , -  ,0,1,R3,365000,2017-02-08 00:00:00
15596,4,JAMAICA ESTATES,05 TAX CLASS 1 VACANT LAND                 ,1B,7237,25, ,V0,N/A DONCASTER PLACE, ,11432,0,0,0,1871, -  ,0,1,V0, -  ,2016-11-08 00:00:00
15597,4,JAMAICA ESTATES,05 TAX CLASS 1 VACANT LAND                 ,1B,7246,16, ,V0,N/A RADNOR ROAD, ,11432,0,0,0,5143, -  ,0,1,V0, -  ,2017-06-14 00:00:00
15598,4,JAMAICA ESTATES,05 TAX CLASS 1 VACANT LAND                 ,1B,7260,43, ,V0,N/A PERTH ROAD, ,11432,0,0,0,4000, -  ,0,1,V0, -  ,2017-08-14 00:00:00
15599,4,JAMAICA ESTATES,05 TAX CLASS 1 VACANT LAND                 ,1B,9951,36, ,V0,N/A DALNY ROAD, ,11432,0,0,0,5200, -  ,0,1,V0, -  ,2017-03-06 00:00:00
15600,4,JAMAICA ESTATES,05 TAX CLASS 1 VACANT LAND                 ,1B,9957,15, ,V0,N/A ETON STREET, ,11432,0,0,0,4200, -  ,0,1,V0, -  ,2017-07-26 00:00:00
15601,4,JAMAICA ESTATES,07 RENTALS - WALKUP APARTMENTS             ,2A,9937,14, ,C2,178-26 WEXFORD TERRACE, ,11432,6,0,6,3971,9828,2015,2,C2, -  ,2017-06-21 00:00:00
15602,4,JAMAICA ESTATES,07 RENTALS - WALKUP APARTMENTS             ,2A,9937,114, ,C2,178-28 WEXFORD TERRACE, ,11432,6,0,6,3971, -  ,2015,2,C2, -  ,2017-06-21 00:00:00
